marca,tipo producto,model name,engine,drive,transmission,year,model name simplified,marca simplified,model url
mg,suv,hs 1.5t trophy,,,DCT,2024.0,hs 15t trophy,mg,https://www.autocosmos.cl/catalogo/vigente/mg/hs
mg,suv,marvel r dlx,,,AT,2024.0,marvel r dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/marvel-r
mg,suv,mg zs 1.5l com,,,AT,2024.0,mg zs 15l com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zs
mg,suv,mg zs 1.5l std,,,AT,2024.0,mg zs 15l std,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zs
mg,suv,one 1.5t com,,,CVT,2024.0,one 15t com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/one
mg,suv,one 1.5t dlx,,,CVT,2024.0,one 15t dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/one
mg,suv,rx5 1.5t com,,,,2024.0,rx5 15t com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/rx5
mg,suv,rx5 1.5t com,,,DCT,2024.0,rx5 15t com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/rx5
mg,suv,rx5 1.5t dlx,,,DCT,2024.0,rx5 15t dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/rx5
mg,suv,zs 1.5l com,,,,2024.0,zs 15l com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zs
mg,suv,zs 1.5l std,,,,2024.0,zs 15l std,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zs
mg,suv,zs ev dlx,,,AT,2024.0,zs ev dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zs
mg,suv,zx 1.3t 6 trophy,,,AT,2024.0,zx 13t 6 trophy,mg,https://www.autocosmos.cl/catalogo/vigente/mg/6
mg,suv,zx 1.5l com,,,,2024.0,zx 15l com,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zx
mg,suv,zx 1.5l dlx,,,CVT,2024.0,zx 15l dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zx
mg,suv,zx 1.5l dlx,,,,2024.0,zx 15l dlx,mg,https://www.autocosmos.cl/catalogo/vigente/mg/zx
mitsubishi,suv,asx entry,1.6,,MT,,asx entry,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx
mitsubishi,suv,asx 1.6l gl,,4X2,,,asx 16l gl,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx
mitsubishi,suv,asx 1.6l gl,,4X2,MT,2024.0,asx 16l gl,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx
mitsubishi,suv,asx 1.6l gls,,4X2,,,asx 16l gls,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx
mitsubishi,suv,asx 1.6l gls,,4X2,MT,2024.0,asx 16l gls,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx
mitsubishi,suv,asx,2.0,4X4,AT,,asx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx
mitsubishi,suv,asx 2.0l gls,,4X2,AT,2024.0,asx 20l gls,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx
mitsubishi,suv,asx 2.0l gls aut,,4X4,,,asx 20l gls aut,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx
mitsubishi,suv,asx,,4X2,MT,,asx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx
mitsubishi,suv,asx,,4X4,AT,,asx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx
mitsubishi,suv,eclipse cross rs,1.5,4X2,AT,,eclipse cross rs,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross rx,1.5,4X2,AT,,eclipse cross rx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross rs aut,1.5,4X2,,,eclipse cross rs aut,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross rs aut,1.5,4X4,,,eclipse cross rs aut,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross rx aut,1.5,4X2,,,eclipse cross rx aut,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross rx,1.5,4X2,MT,,eclipse cross rx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross 1.5l rs aut,,4X2,,,eclipse cross 15l rs aut,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross 1.5l rs aut,,4X4,,,eclipse cross 15l rs aut,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross 1.5l rx,,4X2,,,eclipse cross 15l rx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross 1.5l rx aut,,4X2,,,eclipse cross 15l rx aut,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross rs,1.5,4X2,AT,2024.0,eclipse cross rs,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,eclipse cross rx,1.5,4X2,AT,2024.0,eclipse cross rx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross
mitsubishi,suv,montero sport,2.4,2WD,AT,,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport,2.4,2WD,MT,,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport,2.4,4WD,AT,,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport limited,2.4,4WD,,,montero sport limited,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport,2.4,4WD,MT,,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport,2.4,4X2,AT,,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport,2.4,4X2,MT,,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport,2.4,4X4,AT,,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport,2.4,4X4,MT,,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport limited,2.4,4X4,AT,,montero sport limited,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport,3.0,2WD,AT,2024.0,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport,3.0,4WD,AT,2024.0,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,montero sport limited,3.0,4WD,AT,2024.0,montero sport limited,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport
mitsubishi,suv,outlander 2.0l,,4X2,AT,,outlander 20l,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander 2.0l,,4X2,MT,,outlander 20l,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander 2.4l gl,,4X2,,,outlander 24l gl,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander 2.4l gl aut,,4X2,,,outlander 24l gl aut,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander 2.4l gls aut,,4X4,,,outlander 24l gls aut,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander 2.4l glx aut,,4X4,,,outlander 24l glx aut,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander,,4X2,AT,,outlander,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander gl,,4X2,AT,2024.0,outlander gl,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander,,4X2,MT,,outlander,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander gls,,4X4,,,outlander gls,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander gls,,4X4,AT,,outlander gls,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander glx,,4X4,,,outlander glx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander glx,,4X4,6AT,,outlander glx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander gls,,4X4,AT,2024.0,outlander gls,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander gls limited,,4X4,AT,2024.0,outlander gls limited,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander glx,,4X2,AT,2024.0,outlander glx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,outlander phev,,,,,outlander phev,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander
mitsubishi,suv,xpander cross,,,AT,2024.0,xpander cross,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/xpander
mitsubishi,suv,xpander gl,,,MT,2024.0,xpander gl,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/xpander
mitsubishi,suv,xpander glx,,,AT,2024.0,xpander glx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/xpander
nissan,suv,kicks 1.6l advance aut,,,,,kicks 16l advance aut,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks 1.6l advance,,,CVT,,kicks 16l advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks 1.6l advance,,,MT,,kicks 16l advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks 1.6l exclusive aut,,,,,kicks 16l exclusive aut,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks 1.6l rock edition,,,,,kicks 16l rock edition,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks 1.6l sense,,,,,kicks 16l sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks 1.6l sense,,,MT,,kicks 16l sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks advance 1.6l colors,,,MT,,kicks advance 16l colors,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks advance,,,CVT,2024.0,kicks advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks advance,,,MT,2024.0,kicks advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks exclusive,,,CVT,2024.0,kicks exclusive,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,kicks sense,,,MT,2024.0,kicks sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks
nissan,suv,murano 3.5l advance aut,,,,,murano 35l advance aut,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/navara
nissan,suv,murano 3.5l exclusive aut,,,,,murano 35l exclusive aut,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,new qashqai mc 2.0l advance,,,CVT,,new qashqai mc 20l advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,new qashqai mc 2.0l advance,,,MT,,new qashqai mc 20l advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,new qashqai mc 2.0l exclusive,,4WD,CVT,,new qashqai mc 20l exclusive,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,new qashqai mc 2.0l sense,,,MT,,new qashqai mc 20l sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,nueva mc -qashqai 2.0l exclusive,,4X4,CVT,,nueva mc qashqai 20l exclusive,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,nueva mc- qashqai 2.0l advance,,,CVT,,nueva mc qashqai 20l advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,nueva mc- qashqai 2.0l advance,,,MT,,nueva mc qashqai 20l advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,nueva mc- qashqai 2.0l sense,,,MT,,nueva mc qashqai 20l sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,nueva pathfinder advance 3.5l,,4X2,CVT,,nueva pathfinder advance 35l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,nueva pathfinder advance 3.5l,,4X4,CVT,,nueva pathfinder advance 35l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,nueva pathfinder exclusive 3.5l,,4X4,CVT,,nueva pathfinder exclusive 35l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,nueva pathfinder sense 3.5l,,4X2,CVT,,nueva pathfinder sense 35l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,nueva x-trail 2.5l advance 3filas -multimedia,,,CVT,,nueva xtrail 25l advance 3filas multimedia,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,nueva x-trail 2.5l exclusive 3filas – multimedia,,4X4,CVT,,nueva xtrail 25l exclusive 3filas multimedia,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,nueva x-trail 2.5l sense -multimedia,,,CVT,,nueva xtrail 25l sense multimedia,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,nueva x-trail 2.5l sense -multimedia,,2WD,CVT,,nueva xtrail 25l sense multimedia,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,nueva x-trail 2.5l sense -multimedia,,4WD,CVT,,nueva xtrail 25l sense multimedia,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,pathfinder 3.5l advance,,4X2,,,pathfinder 35l advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder 3.5l advance,,4X4,,,pathfinder 35l advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder 3.5l exclusive,,4X4,,,pathfinder 35l exclusive,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder 3.5l sense,,4X2,,,pathfinder 35l sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder advance 3.5l,,,CVT,,pathfinder advance 35l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder advance 3.5l,,4WD,CVT,,pathfinder advance 35l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder advance,,2WD,AT,2024.0,pathfinder advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder advance,,4WD,AT,2024.0,pathfinder advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder exclusive 3.5l,,4WD,CVT,,pathfinder exclusive 35l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder exclusive,,4WD,AT,2024.0,pathfinder exclusive,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder sense 3.5l,,,CVT,,pathfinder sense 35l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,pathfinder sense,,2WD,AT,2024.0,pathfinder sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder
nissan,suv,qashqai 2.0l advance,,,,,qashqai 20l advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l advance aut,,,,,qashqai 20l advance aut,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l advance aut mc,,,,,qashqai 20l advance aut mc,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l advance aut rm,,,,,qashqai 20l advance aut rm,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l advance – multimedia,,,CVT,,qashqai 20l advance multimedia,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l advance mc,,,,,qashqai 20l advance mc,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l advance – multimedia,,,MT,,qashqai 20l advance multimedia,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l advance rm,,,,,qashqai 20l advance rm,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l exclusive aut,,4X4,,,qashqai 20l exclusive aut,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l exclusive aut mc,,4X4,,,qashqai 20l exclusive aut mc,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l exclusive aut rm,,4X4,,,qashqai 20l exclusive aut rm,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l exclusive – multimedia,,4X4,CVT,,qashqai 20l exclusive multimedia,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l sense,,,,,qashqai 20l sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l sense mc,,,,,qashqai 20l sense mc,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l sense – multimedia,,,MT,,qashqai 20l sense multimedia,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai 2.0l sense rm,,,,,qashqai 20l sense rm,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai advance,,,CVT,2024.0,qashqai advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai advance plus,,,CVT,2024.0,qashqai advance plus,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai advance,,,MT,2024.0,qashqai advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai exclusive,,4WD,CVT,2024.0,qashqai exclusive,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,qashqai sense,,,MT,2024.0,qashqai sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai
nissan,suv,x-trail 2.5l advance aut 3filas,,,,,xtrail 25l advance aut 3filas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail 2.5l exclusive aut 3filas,,4X4,,,xtrail 25l exclusive aut 3filas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail 2.5l sense aut 2 filas,,,,,xtrail 25l sense aut 2 filas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail 2.5l sense aut 2 filas,,4WD,,,xtrail 25l sense aut 2 filas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail 2.5l sense aut 2 filas,,4X4,,,xtrail 25l sense aut 2 filas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail 2.5l sense aut 2filas,,,,,xtrail 25l sense aut 2filas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail 2.5l sense aut 3 filas,,,,,xtrail 25l sense aut 3 filas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail 2.5l sense aut 3filas,,,,,xtrail 25l sense aut 3filas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail 2.5l sense aut,,4WD,,,xtrail 25l sense aut,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail advance 3 row e-power,,AWD,,2024.0,xtrail advance 3 row epower,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail advance,,,CVT,,xtrail advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail advance 3row,,,CVT,2024.0,xtrail advance 3row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail exclusive 3 row e-power,,AWD,,2024.0,xtrail exclusive 3 row epower,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail exclusive 3row -,,AWD,CVT,2024.0,xtrail exclusive 3row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail exclusive,,4WD,CVT,,xtrail exclusive,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail semse 3row,,,CVT,2024.0,xtrail semse 3row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail sense 2 row,,4X2,,,xtrail sense 2 row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail sense 2 row,,4X4,,,xtrail sense 2 row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail sense 2row,,4X2,,,xtrail sense 2row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail sense 2row,,4X4,,,xtrail sense 2row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail sense,,,CVT,,xtrail sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
nissan,suv,x-trail sense 2row,,,CVT,2024.0,xtrail sense 2row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail
opel,suv,crossland edition 1.2t at6 e6.4,,,,2024.0,crossland edition 12t at6 e64,opel,https://www.autocosmos.cl/catalogo/vigente/opel/crossland
opel,suv,crossland edition 1.2t mt6,,,,2024.0,crossland edition 12t mt6,opel,https://www.autocosmos.cl/catalogo/vigente/opel/crossland
opel,suv,crossland x 1.2l enjoy aut,,,,,crossland x 12l enjoy aut,opel,https://www.autocosmos.cl/catalogo/vigente/opel/crossland
opel,suv,crossland x 1.2l innovation aut,,,,,crossland x 12l innovation aut,opel,https://www.autocosmos.cl/catalogo/vigente/opel/crossland
opel,suv,crossland x 1.5l td enjoy,,,,,crossland x 15l td enjoy,opel,https://www.autocosmos.cl/catalogo/vigente/opel/crossland
opel,suv,grandland grandland gs 1.2t at8,,,,2024.0,grandland grandland gs 12t at8,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland
opel,suv,grandland grandland gs 1.2t mt6,,,,2024.0,grandland grandland gs 12t mt6,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland
opel,suv,grandland grandland gs 1.5td at8,,,,2024.0,grandland grandland gs 15td at8,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland
opel,suv,grandland grandland ultimate 1.2t at8,,,,2024.0,grandland grandland ultimate 12t at8,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland
opel,suv,grandland x 1.2l dynamic,,,MT,,grandland x 12l dynamic,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland
opel,suv,grandland x 1.6l innovation aut,,,,,grandland x 16l innovation aut,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland
opel,suv,grandland x 1.6l td limited aut,,,,,grandland x 16l td limited aut,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland
opel,suv,"grandland x dynamic 1,2",,,MT,,grandland x dynamic 12,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland
opel,suv,"grandland x dynamic 1,5 td at8",,,,,grandland x dynamic 15 td at8,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland
