marca,numero licitacion,id producto,tipo producto,model name,engine,drive,transmission,year,model name simplified,marca simplified,model url,engine simplified,drive simplified,transmission simplified,Version URL
ram,2239-8-lr23,2041801,camioneta,700 bighorn cd 1.3l,,,MT,2024.0,700 bighorn cd 13l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/ram/700/13l-bighorn/179830
ram,2239-8-lr23,2041853,camioneta,700 laramie cd,1.3,,AT,2024.0,700 laramie cd,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700,13,nan,at,https://www.autocosmos.cl/catalogo/2025/ram/700/14l-slt-cd/179818
ram,2239-8-lr23,2041819,camioneta,700 laramie cd 1.3l,,,MT,2024.0,700 laramie cd 13l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/ram/700/14l-slt-cd/179818
ram,2239-8-lr23,2041866,camioneta,700 longhorn cd,1.3,,AT,2024.0,700 longhorn cd,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700,13,nan,at,https://www.autocosmos.cl/catalogo/2025/ram/700/13l-bighorn/179830
ram,2239-8-lr23,2041767,camioneta,700 slt cs 1.3l,,,MT,2024.0,700 slt cs 13l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/ram/700/14l-slt/179817
ram,2239-8-lr23,2041784,camioneta,700 slt dc 1.3l,,,MT,2024.0,700 slt dc 13l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/ram/700/14l-slt/179817
ram,2239-4-lr17,1670443,camioneta,new ram crew cab big horn 3.6l e-torque,,,,1500.0,new ram crew cab big horn 36l etorque,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ram/rampage/bighorn/179827
ram,2239-4-lr17,1670444,camioneta,new ram crew cab laramie 5.7l,,,,1500.0,new ram crew cab laramie 57l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ram/rampage/laramie/179828
ram,2239-4-lr17,1670445,camioneta,new ram crew cab laramie sport 5.7l,,,,1500.0,new ram crew cab laramie sport 57l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ram/rampage/laramie/179828
ram,2239-4-lr17,1670446,camioneta,new ram crew cab limited 5.7l,,,,1500.0,new ram crew cab limited 57l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/v700-city,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ram/v700-city/12l-diesel/179821
ram,2239-4-lr17,1670502,camioneta,ram 100 big horn lx,,,,,ram 100 big horn lx,ram,https://www.autocosmos.cl/catalogo/vigente/ram/1000,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ram/1000/big-horn-lx/179812
ram,2239-4-lr17,1670503,camioneta,ram 100 laramie diesel,,4X4,,,ram 100 laramie diesel,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/ram/rampage/laramie/179828
ram,2239-4-lr17,1670504,camioneta,ram big horn,,,,1000.0,ram big horn,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ram/rampage/bighorn/179827
ram,2239-4-lr17,1670506,camioneta,ram quad cab 3.6l,,4X4,,1500.0,ram quad cab 36l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/ram/rampage/laramie/179828
ram,2239-4-lr17,1670510,camioneta,ram 700 big horn,,,,,ram 700 big horn,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ram/700/13l-bighorn/179830
ram,2239-4-lr17,1670512,camioneta,ram 700 laramie,,,,,ram 700 laramie,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ram/700/13l-laramie-cvt-cabina-doble/179826
ram,2239-4-lr17,1670514,camioneta,ram 700 slt cs,,,,,ram 700 slt cs,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ram/700/14l-slt-cd/179818
ram,2239-4-lr17,1670515,camioneta,ram 700 slt dc,,,,,ram 700 slt dc,ram,https://www.autocosmos.cl/catalogo/vigente/ram/700,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ram/700/14l-slt-cd/179818
ram,2239-8-lr23,2042733,camioneta,rampage bighorn 2.0l,,,AT,2024.0,rampage bighorn 20l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/ram/rampage/bighorn/179827
ram,2239-8-lr23,2042750,camioneta,rampage laramie 2.0l,,,AT,2024.0,rampage laramie 20l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/ram/rampage/laramie/179828
ram,2239-8-lr23,2042767,camioneta,rampage r/t 2.0l,,,AT,2024.0,rampage rt 20l,ram,https://www.autocosmos.cl/catalogo/vigente/ram/rampage,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/ram/rampage/rt/179829
renault,2239-4-lr17,1670477,camioneta,oroch 1.6l zen,,,,,oroch 16l zen,renault,https://www.autocosmos.cl/catalogo/vigente/renault/oroch,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/renault/oroch/16l-zen/179840
renault,2239-4-lr17,1841482,camioneta,oroch 1.6l zen kit outsider,,,,,oroch 16l zen kit outsider,renault,https://www.autocosmos.cl/catalogo/vigente/renault/oroch,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/renault/oroch/13l-intens-aut-outsider/179842
renault,2239-4-lr17,1670482,camioneta,oroch 2.0l intens,,4X4,,,oroch 20l intens,renault,https://www.autocosmos.cl/catalogo/vigente/renault/oroch,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/renault/oroch/13l-intens-4x4/179843
renault,2239-8-lr23,2048841,camioneta,oroch intens turbo,1.3,4X2,AT,2024.0,oroch intens turbo,renault,https://www.autocosmos.cl/catalogo/vigente/renault/oroch,13,4x2,at,https://www.autocosmos.cl/catalogo/2025/renault/oroch/13l-intens-aut/179841
renault,2239-8-lr23,2048858,camioneta,oroch intens turbo kit,1.3,4X2,AT,2024.0,oroch intens turbo kit,renault,https://www.autocosmos.cl/catalogo/vigente/renault/oroch,13,4x2,at,https://www.autocosmos.cl/catalogo/2025/renault/oroch/13l-intens-aut/179841
renault,2239-8-lr23,2048892,camioneta,oroch intens turbo kitmt,1.3,4X4,,2024.0,oroch intens turbo kitmt,renault,https://www.autocosmos.cl/catalogo/vigente/renault/oroch,13,4x4,nan,https://www.autocosmos.cl/catalogo/2025/renault/oroch/13l-intens-4x4/179843
renault,2239-8-lr23,2048875,camioneta,oroch intens turbo,1.3,4X4,MT,2024.0,oroch intens turbo,renault,https://www.autocosmos.cl/catalogo/vigente/renault/oroch,13,4x4,mt,https://www.autocosmos.cl/catalogo/2025/renault/oroch/13l-intens-4x4/179843
renault,2239-8-lr23,2048824,camioneta,oroch zen 1.6l,,4X2,MT,2024.0,oroch zen 16l,renault,https://www.autocosmos.cl/catalogo/vigente/renault/oroch,nan,4x2,mt,https://www.autocosmos.cl/catalogo/2025/renault/oroch/16l-zen/179840
ssangyong,2239-8-lr23,2245489,camioneta,musso glx 2.2td,,4WD,6MT,2025.0,musso glx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4wd,6mt,
ssangyong,2239-8-lr23,2245424,camioneta,musso grand glx 2.2td,,2WD,6AT,2025.0,musso grand glx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,2wd,6at,
ssangyong,2239-8-lr23,2245404,camioneta,musso grand glx 2.2td,,2WD,6MT,2025.0,musso grand glx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,2wd,6mt,
ssangyong,2239-8-lr23,2245438,camioneta,musso grand glx 2.2td,,4WD,6MT,2025.0,musso grand glx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4wd,6mt,
ssangyong,2239-8-lr23,2245455,camioneta,musso grand limited 2.2td,,4WD,6AT,2025.0,musso grand limited 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4wd,6at,
ssangyong,2239-8-lr23,2245475,camioneta,musso grand limited plus 2.2td,,4WD,6AT,2025.0,musso grand limited plus 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4wd,6at,
ssangyong,2239-8-lr23,2245387,camioneta,musso grand lx 2.2td,,2WD,6MT,2025.0,musso grand lx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,2wd,6mt,
ssangyong,2239-8-lr23,2245506,camioneta,musso limited 2.2td,,4WD,6AT,2025.0,musso limited 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4wd,6at,
ssangyong,2239-8-lr23,2245523,camioneta,musso limited plus 2.2td,,4WD,6AT,2025.0,musso limited plus 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4wd,6at,
ssangyong,2239-4-lr17,1670259,camioneta,all new musso full qs723,,4WD,AT,,all new musso full qs723,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4wd,at,
ssangyong,2239-4-lr17,1670260,camioneta,all new musso qs722,,4WD,AT,,all new musso qs722,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4wd,at,
ssangyong,2239-4-lr17,1670410,camioneta,"musso 2,2 deluxe",,4X4,AT,,musso 22 deluxe,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,at,
ssangyong,2239-4-lr17,1670411,camioneta,musso deluxe full 2.2l,,4X4,AT,,musso deluxe full 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,at,
ssangyong,2239-4-lr17,1670412,camioneta,musso full 2.2l,,4X4,AT,,musso full 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,at,
ssangyong,2239-4-lr17,1670413,camioneta,musso full 2.2l,,4X4,MT,,musso full 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,mt,
ssangyong,2239-4-lr17,1670414,camioneta,musso deluxe diesel 2.2l,,,,,musso deluxe diesel 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,nan,nan,
ssangyong,2239-4-lr17,1670415,camioneta,musso full diesel 2.2l,,,,,musso full diesel 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,nan,nan,
ssangyong,2239-8-lr23,2042665,camioneta,musso glx 2.2td,,4X4,MT,2024.0,musso glx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,mt,
ssangyong,2239-4-lr17,1670416,camioneta,musso grand diesel 2.2l,,,AT,,musso grand diesel 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,nan,at,
ssangyong,2239-4-lr17,1670417,camioneta,musso grand full diesel 2.2l,,,,,musso grand full diesel 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,nan,nan,
ssangyong,2239-4-lr17,1670418,camioneta,musso grand full diesel 2.2l,,,AT,,musso grand full diesel 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,nan,at,
ssangyong,2239-4-lr17,1670419,camioneta,musso grand full diesel 2.2l,,,MT,,musso grand full diesel 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,nan,mt,
ssangyong,2239-4-lr17,1670420,camioneta,musso grand full diesel 2.2l sc,,,MT,,musso grand full diesel 22l sc,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,nan,mt,
ssangyong,2239-4-lr17,1670421,camioneta,musso grand full diesel 2.2l,,4X4,,,musso grand full diesel 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,nan,
ssangyong,2239-4-lr17,1670422,camioneta,musso grand full diesel 2.2l,,4X4,MT,,musso grand full diesel 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,mt,
ssangyong,2239-8-lr23,2041917,camioneta,musso grand glx 2.2td,,4X2,AT,2024.0,musso grand glx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x2,at,
ssangyong,2239-8-lr23,2041900,camioneta,musso grand glx 2.2td,,4X2,MT,2024.0,musso grand glx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x2,mt,
ssangyong,2239-8-lr23,2041934,camioneta,musso grand glx 2.2td,,4X4,MT,2024.0,musso grand glx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,mt,
ssangyong,2239-8-lr23,2041951,camioneta,musso grand limited 2.2td,,4X4,AT,2024.0,musso grand limited 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,at,
ssangyong,2239-8-lr23,2041968,camioneta,musso grand limited plus 2.2td,,4X4,AT,2024.0,musso grand limited plus 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,at,
ssangyong,2239-8-lr23,2041883,camioneta,musso grand lx 2.2td,,4X2,MT,2024.0,musso grand lx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x2,mt,
ssangyong,2239-8-lr23,2042648,camioneta,musso grand lx 2.2td,,4X4,MT,2024.0,musso grand lx 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,mt,
ssangyong,2239-8-lr23,2042682,camioneta,musso limited 2.2td,,4X4,AT,2024.0,musso limited 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,at,
ssangyong,2239-8-lr23,2042699,camioneta,musso limited plus 2.2td,,4X4,AT,2024.0,musso limited plus 22td,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,at,
ssangyong,2239-4-lr17,1670423,camioneta,musso xdi 2.2l,,4X4,,,musso xdi 22l,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/musso,nan,4x4,nan,
suzuki,2239-4-lr17,1670293,camioneta,carry pick up,,,,,carry pick up,suzuki,https://www.autocosmos.cl/catalogo/vigente/suzuki/carry,nan,nan,nan,
toyota,2239-4-lr17,1670230,camioneta,dx,2.4,4X2,MT,,dx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x2/180005
toyota,2239-4-lr17,1670340,camioneta,hilux sr,2.4,4X2,MT,,hilux sr,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x2/180007
toyota,2239-4-lr17,1670341,camioneta,hilux dx cabina simple,2.4,4X4,,,hilux dx cabina simple,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x4/180535
toyota,2239-4-lr17,1670342,camioneta,hilux dx,2.4,4X4,MT,,hilux dx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x4/180535
toyota,2239-4-lr17,1670343,camioneta,hilux sr,2.4,4X4,MT,,hilux sr,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,2239-4-lr17,1670344,camioneta,hilux 2.4l dx cd,,4X2,,,hilux 24l dx cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x2/180005
toyota,2239-4-lr17,1670345,camioneta,hilux 2.4l dx cd,,4X4,,,hilux 24l dx cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x4/180535
toyota,2239-4-lr17,1670346,camioneta,hilux 2.4l dx cs,,4X4,,,hilux 24l dx cs,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x4/180535
toyota,2239-4-lr17,1670347,camioneta,hilux 2.4l sr cd,,4X2,,,hilux 24l sr cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x2/180007
toyota,2239-4-lr17,1670348,camioneta,hilux 2.4l sr cd,,4X4,,,hilux 24l sr cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,2239-4-lr17,1670349,camioneta,hilux dx gasolina,2.7,4X2,MT,,hilux dx gasolina,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,27,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x2/180005
toyota,2239-4-lr17,1670350,camioneta,hilux sr gasolina,2.7,4X2,MT,,hilux sr gasolina,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,27,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x2/180007
toyota,2239-4-lr17,1670351,camioneta,hilux 2.7l dx gasolina cd,,4X2,,,hilux 27l dx gasolina cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x2/180005
toyota,2239-4-lr17,1670352,camioneta,hilux 2.7l sr gasolina cd,,4X2,,,hilux 27l sr gasolina cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x2/180007
toyota,2239-4-lr17,1670353,camioneta,hilux srv,2.8,4X4,AT,,hilux srv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,28,4x4,at,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,2239-4-lr17,1670354,camioneta,hilux sr,2.8,4X4,MT,,hilux sr,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,28,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,2239-4-lr17,1670355,camioneta,hilux sr r,2.8,4X4,MT,,hilux sr r,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,28,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,2239-4-lr17,1670356,camioneta,hilux 2.8l sr cd,,4X4,,,hilux 28l sr cd,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/28l-sr-cd-4x4/180009
toyota,2239-4-lr17,1670357,camioneta,hilux 2.8l srv cd aut,,4X4,,,hilux 28l srv cd aut,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/28l-srv-cd-4x4-aut/180010
toyota,2239-8-lr23,2041356,camioneta,hilux dx,2.4,4X2,MT,2024.0,hilux dx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x2/180005
toyota,2239-8-lr23,2043209,camioneta,hilux dx,2.8,4X4,MT,2024.0,hilux dx,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,28,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x4/180535
toyota,2239-8-lr23,2041479,camioneta,hilux dx cs,2.8,4X4,MT,2024.0,hilux dx cs,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,28,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x4/180535
toyota,2239-8-lr23,2043056,camioneta,hilux dx dc,2.4,4X2,MT,2024.0,hilux dx dc,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x2/180005
toyota,2239-8-lr23,2043073,camioneta,hilux dx dc,2.4,4X4,MT,2024.0,hilux dx dc,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-dx-cd-4x4/180535
toyota,2239-8-lr23,2041492,camioneta,hilux sr,2.7,4X2,MT,2024.0,hilux sr,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,27,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x2/180007
toyota,2239-8-lr23,2043090,camioneta,hilux sr dc,2.4,4X2,MT,2024.0,hilux sr dc,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x2,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x2/180007
toyota,2239-8-lr23,2043107,camioneta,hilux sr dc,2.4,4X4,MT,2024.0,hilux sr dc,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hilux,24,4x4,mt,https://www.autocosmos.cl/catalogo/2025/toyota/hilux/24l-sr-cd-4x4/180006
toyota,2239-4-lr17,1670560,camioneta,tundra sr5,,4X4,,,tundra sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/toyota/fortuner/28l-sr5-tdi-4x4/180018
volkswagen,2239-4-lr17,1670262,camioneta,amarok 2.0l comfortline 4motion,,,,,amarok 20l comfortline 4motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,2239-4-lr17,1670263,camioneta,amarok 2.0l comfortline 4motion aut,,,,,amarok 20l comfortline 4motion aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,2239-4-lr17,1670264,camioneta,amarok 2.0l comfortline,,4X2,,,amarok 20l comfortline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,2239-4-lr17,1670266,camioneta,amarok 2.0l highline 4motion aut,,,,,amarok 20l highline 4motion aut,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,2239-4-lr17,1670267,camioneta,amarok 2.0l trendline 4motion,,,,,amarok 20l trendline 4motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,2239-4-lr17,1670268,camioneta,amarok 2.0l trendline,,4X2,,,amarok 20l trendline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,2239-4-lr17,1670269,camioneta,amarok 3.0l v6,,,,,amarok 30l v6,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/saveiro-cross,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/saveiro-cross/16l/180072
volkswagen,2239-4-lr17,1670469,camioneta,nueva amarok comfortline 4motion,,,,,nueva amarok comfortline 4motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/atlas,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/atlas/36l-limited-4motion-aut/180082
volkswagen,2239-4-lr17,1670470,camioneta,nueva amarok comfortline 4motion,,,AT,,nueva amarok comfortline 4motion,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/atlas,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/volkswagen/atlas/36l-limited-4motion-aut/180082
volkswagen,2239-4-lr17,1670471,camioneta,nueva amarok comfortline,,4X2,,,nueva amarok comfortline,volkswagen,https://www.autocosmos.cl/catalogo/vigente/volkswagen/atlas,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/volkswagen/atlas/36l-limited-4motion-aut/180082
